user_id,display_name,reputation,gold_badges,silver_badges,bronze_badges,days_since_last_access,kmeans_cluster,kmeans_level,quality_score
1424877,Quuxplusone,29061,9,114,193,5,0,Weak,0.009059675
2975396,TheGameiswar,29060,9,67,106,38,0,Weak,0.007237257
1818688,Ihor Romanchenko,29059,9,56,45,434,0,Weak,0.018296651
4137916,Jeroen Mostert,29057,2,60,92,945,2,Average,0.034084867
353217,Saad,29056,16,51,71,1548,2,Average,0.055758852
5195227,sujith karivelil,29056,7,60,90,209,0,Weak,0.01173841
203858,P&#228;r Wieslander,29054,7,59,54,2384,2,Average,0.080158667
7734,EvilTeach,29053,21,89,145,12,0,Weak,0.01039817
539490,AJP,29049,28,95,147,25,0,Weak,0.012547383
529548,khr055,29048,16,39,48,239,0,Weak,0.013352825
76371,Stefan,29047,15,66,77,2993,1,Strong,0.101967628
1276664,daggett,29047,3,52,61,5,0,Weak,0.003559096
179972,John K,29045,33,144,232,92,0,Weak,0.018668838
749181,George Cummins,29044,8,74,91,2826,2,Average,0.09556036
1889400,TomAugspurger,29044,8,90,71,715,0,Weak,0.028300603
1051598,Roman  Elizarov,29038,13,70,60,324,0,Weak,0.016309341
104021,Paul Biggar,29033,26,106,157,474,0,Weak,0.026836836
1036390,Aghilas Yakoub,29020,5,49,51,1672,2,Average,0.056770853
1672429,Stefan Pochmann,29019,9,48,117,51,0,Weak,0.007472306
955273,Steve Lorimer,29016,22,136,243,5,0,Weak,0.013501741
407757,James Bedford,29012,8,62,64,302,0,Weak,0.014402047
2282634,Joe,29011,4,25,50,6,0,Weak,0.0029936
412082,CodeGuy,29009,77,205,325,1052,2,Average,0.062347205
48837,Joe Holloway,29008,15,87,92,6,0,Weak,0.007683271
1056679,Slava Fomin II,29007,36,137,208,32,0,Weak,0.01676074
85514,Peter Smit,29006,38,118,175,124,0,Weak,0.019020397
58956,gustafc,29005,7,75,105,5,0,Weak,0.005883496
1679084,Mudassir Hasan,28997,21,104,135,16,0,Weak,0.010626535
843804,palacsint,28994,11,85,113,7,0,Weak,0.007225754
1466046,magicandre1981,28991,5,93,134,5,0,Weak,0.006442342
660694,jszobody,28989,6,66,76,403,0,Weak,0.017508859
999,BlaM,28988,33,94,107,412,0,Weak,0.025094113
3140,Jacob Krall,28983,6,69,76,5,0,Weak,0.004907492
3963067,gmoniava,28981,9,61,103,5,0,Weak,0.005983379
448932,500 - Internal Server Error,28979,8,65,78,5,0,Weak,0.005310672
993672,Shivprasad Koirala,28976,8,88,75,485,0,Weak,0.021015107
165674,Dheeraj Vepakomma,28973,18,86,107,7,0,Weak,0.008680303
338904,D&#233;j&#224; vu,28970,6,79,106,6,0,Weak,0.005794596
1202830,Michael Geary,28970,9,67,77,8,0,Weak,0.005650007
302533,Cameron,28969,103,291,493,6,0,Weak,0.040310707
676634,Andreas Mueller,28968,8,65,78,21,0,Weak,0.005818353
1378388,William Kinaan,28967,20,89,123,99,0,Weak,0.012460937
344821,Danica,28966,6,94,128,5,0,Weak,0.006555576
778581,daGUY,28965,29,78,124,47,0,Weak,0.012601975
95954,Rudy Velthuis,28964,5,51,98,2375,2,Average,0.080182888
220299,Paul Creasey,28962,10,60,91,66,0,Weak,0.007867139
1356107,Tschallacka,28959,15,100,140,11,0,Weak,0.009142558
123695,Michael Mior,28955,10,95,118,5,0,Weak,0.00725547
185657,Josh K,28952,20,89,132,714,0,Weak,0.032221937
448875,broot,28945,3,47,50,11,0,Weak,0.003393506
3561,Tyler,28944,13,94,108,277,0,Weak,0.016344424
58220,sateesh,28943,7,38,45,789,0,Weak,0.028743927
342605,adamp,28942,9,83,69,3548,1,Strong,0.118468288
233202,Richard,28941,8,36,34,4304,1,Strong,0.140542343
172363,Andrew Eisenberg,28939,9,100,157,19,0,Weak,0.008417474
3120495,ujeenator,28936,2,28,28,372,0,Weak,0.013777162
7175713,sammywemmy,28932,4,21,35,5,0,Weak,0.002544231
64519,joshcomley,28928,25,115,152,7,0,Weak,0.011825111
385433,Nordic Mainframe,28927,10,69,83,42,0,Weak,0.007121077
534471,Emanuel Moecklin,28926,11,74,89,20,0,Weak,0.00688024
2063,Brian Riehman,28916,2,27,17,811,0,Weak,0.027487365
832,Rob Cooper,28915,26,107,142,2447,2,Average,0.089306007
600135,kol,28913,13,91,126,7,0,Weak,0.008069084
83905,Rahul Vyas,28909,50,185,261,6,0,Weak,0.021215109
1341,Adam,28908,15,62,73,53,0,Weak,0.008221383
104223,Leigh,28903,10,58,110,3142,1,Strong,0.106106702
20322,Attila,28902,3,50,58,648,0,Weak,0.023893958
84399,Verhogen,28901,36,93,109,657,0,Weak,0.03357053
751158,ziesemer,28897,9,89,96,5,0,Weak,0.006424459
1123,Magnar,28896,8,62,66,797,0,Weak,0.030181157
146077,Kirk Broadhurst,28896,20,112,179,81,0,Weak,0.013571614
601581,Steven,28896,6,64,51,3199,1,Strong,0.105892201
2469308,Madhur Bhaiya,28894,10,53,61,5,0,Weak,0.005124428
1150683,Bram Vanroy,28886,29,153,267,160,0,Weak,0.020860159
191332,Szymon Lipiński,28884,17,81,82,452,0,Weak,0.021963159
93988,Ivan Nevostruev,28883,8,69,82,1492,2,Average,0.052788486
800016,Jan Aagaard Meier,28878,8,99,68,5,0,Weak,0.005814303
457237,Pavan Manjunath,28875,12,110,132,68,0,Weak,0.010318635
18573,Miserable Variable,28869,15,80,138,95,0,Weak,0.011330719
1019167,AlexWien,28867,6,56,84,1173,2,Average,0.041951529
292,shsteimer,28866,30,81,95,3877,1,Strong,0.134133637
1283394,Stefan,28857,4,56,87,199,0,Weak,0.010573034
404201,Jasper Blues,28856,22,110,191,5,0,Weak,0.011808535
15592,Mark Brittingham,28855,13,83,113,627,0,Weak,0.027340641
2256325,Sergio,28855,11,90,132,35,0,Weak,0.008612321
1068746,guy mograbi,28854,17,92,128,122,0,Weak,0.012678875
39532,mezoid,28850,38,115,152,2181,2,Average,0.083900319
449897,santosh singh,28850,27,88,134,8,0,Weak,0.011327678
3821154,mdurant,28849,5,49,79,5,0,Weak,0.004300284
12280,Adam Hopkinson,28848,9,74,105,13,0,Weak,0.006542544
138579,Franck Freiburger,28848,21,75,97,19,0,Weak,0.009265346
767,Brian Sullivan,28847,24,82,92,414,0,Weak,0.022548738
101087,NineBerry,28846,4,69,104,5,0,Weak,0.00504147
203,Ben Mills,28844,14,44,38,105,0,Weak,0.008508074
1912,robintw,28841,51,146,207,463,0,Weak,0.033977866
24380,Joel Mueller,28834,9,67,89,124,0,Weak,0.009579982
913098,Gulzar,28833,42,160,262,45,0,Weak,0.020142131
1581522,GautamD31,28831,10,66,86,879,2,Average,0.033742801
123429,Ben Rowe,28829,6,58,76,400,0,Weak,0.017220018
52277,Michael Freidgeim,28827,17,165,181,34,0,Weak,0.012578852
684908,Andy Shinn,28827,8,82,97,144,0,Weak,0.010485762
1818045,ben75,28827,12,95,140,5,0,Weak,0.008156106
107591,RobV,28826,11,84,122,5,0,Weak,0.007310784
5468463,Vega,28826,28,121,151,48,0,Weak,0.013894204
105043,second,28825,8,80,77,5,0,Weak,0.005591268
1091251,Habibillah,28825,5,41,59,16,0,Weak,0.004047106
1777090,MysticMagicϡ,28823,16,77,126,3806,1,Strong,0.129317433
875915,Rob Bednark,28822,28,90,131,53,0,Weak,0.012958193
548396,Gaurav,28815,9,55,81,20,0,Weak,0.005838746
2006977,yemu,28809,10,34,30,2990,1,Strong,0.099029209
1247781,FThompson,28807,13,63,95,7,0,Weak,0.006789468
25071,Jimmy,28806,5,100,105,29,0,Weak,0.006711313
1796088,kds,28805,9,44,56,469,0,Weak,0.019353877
2181514,fdomn-m,28802,8,39,70,5,0,Weak,0.004556777
493928,khachik,28801,10,63,98,14,0,Weak,0.006405227
237808,David Hoerster,28799,9,72,103,300,0,Weak,0.015583056
99256,MartyIX,28798,33,143,218,51,0,Weak,0.017010087
6762755,IceCreamToucan,28795,2,27,48,23,0,Weak,0.003059026
272203,ynkr,28794,4,34,30,314,0,Weak,0.012531294
248129,Richard JP Le Guen,28790,8,94,121,253,0,Weak,0.014721026
1816704,Kenneth,28787,7,65,85,728,0,Weak,0.028218544
40906,Nick Presta,28785,6,61,76,2803,2,Average,0.093746436
74311,Josh Davis,28780,5,54,67,4239,1,Strong,0.13887529
787968,Rene Groeschke,28771,10,72,78,323,0,Weak,0.015999696
2019281,iH8,28768,4,72,83,7,0,Weak,0.004709823
2608515,M -,28768,12,56,93,977,2,Average,0.037234623
3198804,Milad,28768,11,79,91,39,0,Weak,0.007614085
34161,Yoni Roit,28766,7,39,32,321,0,Weak,0.013571015
241475,Mathias Conradt,28763,21,145,194,39,0,Weak,0.013471408
404395,marioosh,28756,50,149,196,9,0,Weak,0.019125078
23896,matli,28750,6,41,39,5,0,Weak,0.003482531
564164,daroczig,28750,7,96,125,5,0,Weak,0.006729023
973651,Mathew Berg,28750,11,72,94,5,0,Weak,0.006443419
1790644,Matt Clark,28749,20,79,127,249,0,Weak,0.017075683
5508175,Andrew,28749,9,95,109,5,0,Weak,0.006811921
23263,mercator,28746,8,66,74,8,0,Weak,0.00531095
108915,ziggystar,28746,9,76,127,131,0,Weak,0.010797701
442351,BanksySan,28744,36,128,231,6,0,Weak,0.016196939
4267244,Dalija Prasnikar,28739,46,97,181,5,0,Weak,0.016662515
69824,Martin Harris,28737,8,92,102,2491,2,Average,0.08548154
438544,icyrock.com,28736,4,72,92,8,0,Weak,0.004929971
53007,scottm,28729,22,110,162,482,0,Weak,0.026349999
473598,user473598,28727,1,17,2,5584,1,Strong,0.178588098
122162,Yehuda Katz,28723,12,91,92,58,0,Weak,0.008715594
3511668,Edson Cezar,28714,6,21,28,85,0,Weak,0.005358015
42,Coincoin,28712,7,57,76,1939,2,Average,0.066380113
1675954,Rachel Gallen,28711,22,77,87,60,0,Weak,0.010604232
107156,Kyle Brandt,28707,39,128,172,519,0,Weak,0.031924403
838151,ryandlf,28705,37,114,164,3394,1,Strong,0.122492638
365872,ffriend,28702,14,93,137,8,0,Weak,0.008574614
264794,Ryan Wheale,28690,11,87,105,54,0,Weak,0.008552621
8753,laz,28688,6,56,50,169,0,Weak,0.009250973
227765,Joshua Weinberg,28688,2,101,92,417,0,Weak,0.018115342
536768,frequent,28683,61,189,337,1334,2,Average,0.067614776
100902,Jason,28680,10,66,65,529,0,Weak,0.022135631
100565,MeBigFatGuy,28679,8,64,68,284,0,Weak,0.013913422
147407,Andrejs Cainikovs,28674,2,81,99,20,0,Weak,0.005199956
1441,crashmstr,28673,9,66,80,85,0,Weak,0.008103348
185593,serhio,28666,65,229,384,1258,2,Average,0.067953806
821057,Zaheer Ahmed,28666,12,77,113,25,0,Weak,0.007806215
39923,Max Toro,28659,11,82,116,6,0,Weak,0.007148917
99876,kdt,28659,34,97,143,3790,1,Strong,0.133602599
3650362,trent,28655,10,65,101,11,0,Weak,0.006397484
620399,Sonia,28653,8,54,54,3995,1,Strong,0.131486021
490961,Vincent Mimoun-Prat,28652,16,85,126,39,0,Weak,0.009593925
683453,Philip JF,28649,5,73,79,735,0,Weak,0.028019581
2118383,Vignesh Kumar A,28649,14,67,119,60,0,Weak,0.009278003
786542,Tung,28641,8,98,129,13,0,Weak,0.00732112
1000933,Master Slave,28639,4,61,56,549,0,Weak,0.021125703
6521116,LF-DevJourney,28639,30,170,322,34,0,Weak,0.018583641
66975,raklos,28635,60,193,308,387,0,Weak,0.03671509
14484,Nescio,28633,10,56,76,474,0,Weak,0.020399524
2570261,Haleemur Ali,28631,6,67,89,441,0,Weak,0.018970011
2486,Josh Mein,28628,15,79,89,76,0,Weak,0.009623864
3120193,Michel,28627,6,68,72,723,0,Weak,0.027600935
5394220,Jota.Toledo,28623,11,66,76,5,0,Weak,0.005912261
508595,Jody Hagins,28619,6,61,94,100,0,Weak,0.008095156
211672,C. Augusto Proiete,28616,3,79,103,387,0,Weak,0.017136871
10322,Chris Cherry,28614,6,73,72,10,0,Weak,0.005017774
10910450,LoLance,28612,2,50,87,180,0,Weak,0.00935978
11439,sumek,28611,16,63,86,96,0,Weak,0.010073248
218257,Xavier Ducrohet,28609,5,91,64,3123,1,Strong,0.104070759
333698,psmears,28607,4,42,50,5,0,Weak,0.003273419
287316,Student,28605,70,168,270,109,0,Weak,0.028748505
61072,esilver,28603,24,128,173,133,0,Weak,0.016296755
23118,hlovdal,28600,11,103,179,6,0,Weak,0.008940779
1695766,CrazyCasta,28600,4,50,73,272,0,Weak,0.012433119
7579547,Shaido,28600,26,76,82,5,0,Weak,0.009604575
2354,Benjamin Pollack,28598,16,84,106,497,0,Weak,0.023711609
59947,Yevgeny Simkin,28589,41,145,243,246,0,Weak,0.025553151
375300,albertamg,28582,6,66,71,39,0,Weak,0.005764415
520287,Giorgi Gviani,28582,4,40,43,33,0,Weak,0.00396829
1596545,flavian,28577,11,68,107,75,0,Weak,0.00884004
2298070,Steve Barnes,28573,6,68,80,23,0,Weak,0.005489667
102635,Kirk Ouimet,28572,44,132,184,161,0,Weak,0.021974309
123927,Fluffy,28572,42,158,240,2041,2,Average,0.083109815
745969,Tim,28568,8,65,80,1241,2,Average,0.044630368
804385,Dmitry Pavlov,28566,7,102,131,13,0,Weak,0.007216459
3263,Radu094,28564,16,66,80,6,0,Weak,0.007139126
2106009,aIKid,28560,5,41,65,9,0,Weak,0.003917388
509868,anatolyg,28558,9,66,149,5,0,Weak,0.007018825
7486313,Majed Badawi,28555,4,30,56,5,0,Weak,0.00313684
30636,Setjmp,28552,28,78,97,84,0,Weak,0.012923018
649504,Bhushan Kawadkar,28551,5,39,61,36,0,Weak,0.004646771
3848424,Jalasem,28541,3,23,29,133,0,Weak,0.00625639
1355315,Abhitalks,28538,6,61,82,132,0,Weak,0.00884585
1432509,Alister,28538,9,43,35,5,0,Weak,0.00408204
7643,Michael Meadows,28536,4,50,63,14,0,Weak,0.004000559
147175,John Scott Stensland,28529,13,100,114,6,0,Weak,0.007922753
297776,soc,28529,20,115,224,31,0,Weak,0.012959038
1286528,pogibas,28529,21,92,120,196,0,Weak,0.015712977
295189,Asim Zaidi,28523,49,140,224,27,0,Weak,0.019848973
265629,alexgolec,28522,36,118,170,815,0,Weak,0.040390747
2755,Jay Corbett,28521,22,59,74,8,0,Weak,0.008258895
38426,BobbyShaftoe,28519,7,56,75,18,0,Weak,0.005181781
415078,angularconsulting.au,28519,14,91,105,8,0,Weak,0.007822402
477415,Ollie C,28519,36,138,221,456,0,Weak,0.030487758
1432,jsight,28518,25,111,140,368,0,Weak,0.022915261
4484822,QoP,28517,16,78,77,6,0,Weak,0.007326692
10606400,Swati,28517,4,26,45,23,0,Weak,0.003383155
2660367,Biraj Zalavadia,28516,10,63,77,915,2,Average,0.034589245
188702,Dominic Barnes,28513,8,69,91,264,0,Weak,0.013854539
92493,Otto Allmendinger,28510,7,71,79,67,0,Weak,0.007147992
61605,Ryan,28507,10,58,83,28,0,Weak,0.006382991
107158,Derek Mahar,28496,46,128,182,22,0,Weak,0.017859053
4564247,Pierre L,28491,6,50,70,921,2,Average,0.033453649
4054974,Chrillewoodz,28488,23,102,189,6,0,Weak,0.011799889
194982,bguiz,28487,49,165,259,19,0,Weak,0.020876155
1132354,Nikhil Aggarwal,28485,4,47,61,5,0,Weak,0.003600049
1390354,barfoon,28485,29,97,140,335,0,Weak,0.02245355
179081,Frames Catherine White,28480,21,93,144,5,0,Weak,0.010163566
898375,Gunnar Karlsson,28480,10,70,71,5,0,Weak,0.005648729
98215,DenaliHardtail,28478,58,164,244,1086,2,Average,0.05649749
288703,Christoph,28473,33,104,136,725,0,Weak,0.035821228
68262,Steve Weet,28472,11,72,86,46,0,Weak,0.007539818
1113486,Simon Basl&#233;,28471,6,77,74,601,0,Weak,0.023934185
2117019,runtimeZero,28466,28,80,133,3252,1,Strong,0.114536387
149064,Victor Hurdugaci,28465,5,90,103,1177,2,Average,0.042939403
19020,Dan Esparza,28459,29,104,127,165,0,Weak,0.016912703
213550,VMAtm,28459,17,85,133,6,0,Weak,0.008891311
22118,RC.,28457,10,80,95,2364,2,Average,0.081441901
953682,EyesClear,28457,7,35,43,748,0,Weak,0.027267071
978756,Polynomial,28455,13,86,110,140,0,Weak,0.011790358
444646,dnephin,28450,9,58,46,417,0,Weak,0.017738818
1954610,Tom Lord,28449,5,55,86,49,0,Weak,0.00592588
836738,Tim Pote,28448,6,66,68,63,0,Weak,0.006446058
1178820,Francesca,28448,30,99,159,2898,2,Average,0.104680942
6654942,js2010,28448,6,82,88,5,0,Weak,0.005372433
140037,Brett Ryan,28443,35,135,172,13,0,Weak,0.01504401
34548,Slee,28438,55,153,249,1631,2,Average,0.073035105
133327,abernier,28438,20,88,117,6,0,Weak,0.009281017
847269,Patrick87,28437,3,41,75,407,0,Weak,0.016333117
2142994,Ani Menon,28435,17,111,128,6,0,Weak,0.009340191
104040,Aiden Bell,28432,4,77,121,1296,2,Average,0.046603981
549,Josh Kodroff,28431,28,100,152,602,0,Weak,0.031040604
2610061,Carsten Massmann,28421,3,25,49,7,0,Weak,0.002701826
257356,SyntaxT3rr0r,28420,21,90,121,5234,1,Strong,0.175995042
822711,Popnoodles,28419,3,49,55,207,0,Weak,0.00971039
489041,user489041,28412,56,143,208,1270,2,Average,0.060675018
2301224,Baker,28410,13,111,116,315,0,Weak,0.018019141
6690200,xingbin,28409,12,62,111,285,0,Weak,0.015680242
385548,Vojtech Vitek - golang.cz,28407,6,45,42,6,0,Weak,0.003618792
975755,stranac,28406,5,28,32,15,0,Weak,0.003102044
6296561,Zoe - Save the data dump,28403,22,130,164,10,0,Weak,0.011759467
4590,jonnii,28402,9,83,111,14,0,Weak,0.006836774
5101148,Simba,28402,8,73,83,5,0,Weak,0.005512697
227171,TK.,28401,20,67,72,5249,1,Strong,0.174703223
264597,gargamel,28400,1,20,3,1413,2,Average,0.045901651
370483,quantumSoup,28400,10,46,59,399,0,Weak,0.017402974
3951782,sudo bangbang,28399,11,79,77,366,0,Weak,0.017670978
247013,Vit Khudenko,28398,10,67,96,16,0,Weak,0.006458306
425736,Michael Edenfield,28396,6,90,121,2047,2,Average,0.071223814
3584,Magnus Johansson,28395,19,110,170,35,0,Weak,0.01158189
323407,Tgr,28390,13,88,123,6,0,Weak,0.007838763
771581,0x4a6f4672,28385,19,110,144,7,0,Weak,0.010133157
1242826,ChapMic,28384,1,24,20,4997,1,Strong,0.160398644
68972,Jcl,28382,5,66,98,6,0,Weak,0.00504193
130121,chiborg,28382,15,102,120,12,0,Weak,0.008712398
289985,igorw,28377,6,82,92,13,0,Weak,0.005703131
403455,Jeff Axelrod,28377,33,152,250,15,0,Weak,0.016686634
366256,Matt Bannert,28374,40,145,209,114,0,Weak,0.020372936
4137489,marstran,28372,5,67,71,5,0,Weak,0.00445249
165293,Mostafa,28362,10,61,53,119,0,Weak,0.008681949
31288,Kekoa,28360,14,77,91,255,0,Weak,0.015060532
242670,Schitti,28359,8,27,21,2107,2,Average,0.070080466
819355,marmor,28357,12,111,152,119,0,Weak,0.012321916
473625,BentOnCoding,28346,14,68,93,108,0,Weak,0.010230131
7571258,zett42,28346,3,44,98,37,0,Weak,0.005103607
10646316,Svyatoslav Danyliv,28333,4,24,47,5,0,Weak,0.002785601
23633,Bradley Grainger,28332,4,95,117,7,0,Weak,0.005873796
1083572,Kokodoko,28332,37,133,209,15,0,Weak,0.016288545
9833314,Nancy Xiong,28332,3,22,36,5,0,Weak,0.002283603
530160,Nick ODell,28325,7,53,93,5,0,Weak,0.005062892
939986,Santosh Kumar,28323,21,72,126,467,0,Weak,0.02400753
3408,rjmunro,28322,21,113,135,5,0,Weak,0.010379947
1324345,alroc,28322,6,55,106,9,0,Weak,0.005287515
1709088,guagay_wk,28318,64,202,311,212,0,Weak,0.032255554
172531,sellibitze,28317,3,80,98,5,0,Weak,0.00485555
147320,ewall,28316,16,74,85,14,0,Weak,0.007639628
60664,brettkelly,28315,8,58,73,18,0,Weak,0.005378229
78685,Tim Santeford,28311,17,77,101,39,0,Weak,0.009064871
98786,Robert Cartaino,28310,6,47,67,991,2,Average,0.035528313
3920048,Misha,28303,7,66,83,5,0,Weak,0.005125501
407650,XCS,28297,28,105,155,6,0,Weak,0.012228645
20310,Constantin,28294,10,64,79,1804,2,Average,0.062913501
180663,meow,28292,36,123,179,380,0,Weak,0.026817683
199397,AJ.,28292,19,89,98,20,0,Weak,0.009098487
485406,Christophe,28291,29,105,145,1174,2,Average,0.049405173
115363,Inanc Gumus,28288,10,89,104,14,0,Weak,0.007024247
11193,Omnipotent,28287,12,33,34,4592,1,Strong,0.150449093
314056,Christian,28285,18,117,162,6,0,Weak,0.01040024
210613,synthesizerpatel,28276,5,77,92,10,0,Weak,0.005263209
2321452,vine77,28276,1,23,12,5,0,Weak,0.001337117
742402,Andrus,28275,67,218,397,6,0,Weak,0.028549325
56007,jonhobbs,28270,39,120,183,998,2,Average,0.047172099
914308,screechOwl,28269,62,167,276,114,0,Weak,0.027181961
369872,David,28268,18,95,141,76,0,Weak,0.01170304
984780,Luis Perez,28266,11,85,81,267,0,Weak,0.014717488
1476240,Pedro M Duarte,28263,7,46,43,6,0,Weak,0.003865942
590083,Lai Yu-Hsuan,28261,29,100,170,413,0,Weak,0.025612254
205934,jpsimons,28260,3,39,45,17,0,Weak,0.003214005
214977,granadaCoder,28257,11,124,166,11,0,Weak,0.009227486
1163019,auselen,28257,8,79,117,15,0,Weak,0.006668168
331515,Daniel,28249,20,93,140,6,0,Weak,0.0098555
14256,Wevah,28242,7,86,74,5,0,Weak,0.005354826
4053652,Stanislav,28241,9,91,84,211,0,Weak,0.012678421
813951,Mister Smith,28239,21,116,205,273,0,Weak,0.020459589
5098368,Olivier Moindrot,28238,11,94,94,15,0,Weak,0.00716638
1185053,dav_i,28235,17,110,138,541,0,Weak,0.026530656
84507,Sergey Vlasov,28230,3,73,71,5,0,Weak,0.004115632
473914,tobyodavies,28229,5,45,58,382,0,Weak,0.015678964
1300910,huysentruitw,28229,10,95,142,12,0,Weak,0.007894931
384016,ryanzec,28226,39,117,173,1029,2,Average,0.047874198
969613,JMK,28222,56,177,293,10,0,Weak,0.023104263
758104,Vipul,28213,7,63,76,253,0,Weak,0.012790991
2046372,Cairnarvon,28212,9,55,66,836,0,Weak,0.031403873
638546,Akseli Pal&#233;n,28211,10,69,76,9,0,Weak,0.005825615
1459890,Hao Kung,28210,6,86,93,1059,2,Average,0.039073858
112850,Mohan Gulati,28209,5,24,20,4187,1,Strong,0.135493489
159721,NARKOZ,28209,7,71,91,584,0,Weak,0.023816489
749748,harrism,28209,2,62,90,223,0,Weak,0.010996575
245183,Ondrej Tucny,28207,6,74,93,6,0,Weak,0.005307068
240363,Jamie Hutber,28204,54,196,315,43,0,Weak,0.0245844
577888,algal,28204,13,82,83,45,0,Weak,0.008069993
1810,Timbo,28190,11,52,75,5,0,Weak,0.005532037
1127428,Dale K,28183,15,61,87,5,0,Weak,0.00687528
881441,Stephen Quan,28180,4,103,94,5,0,Weak,0.005469704
80601,eu-ge-ne,28173,6,73,62,13,0,Weak,0.004840395
969325,EsbenG,28172,20,106,158,8,0,Weak,0.0105736
923560,Abdull,28167,27,137,186,11,0,Weak,0.013498426
96823,tig,28160,10,67,99,5,0,Weak,0.006140705
4185515,Manish Menaria,28159,4,25,23,232,0,Weak,0.009493844
708434,Grzegorz Rożniecki,28151,11,95,116,57,0,Weak,0.008983579
492372,London guy,28148,47,128,183,636,0,Weak,0.037596062
154877,Marcel,28147,9,73,85,605,0,Weak,0.02483801
370541,John L,28147,4,76,89,2847,2,Average,0.09521527
423105,LarsH,28131,9,99,162,11,0,Weak,0.00814057
9940,Mark Roddy,28126,20,70,72,1384,2,Average,0.051739786
3705127,sprinter,28118,8,51,81,23,0,Weak,0.005531724
21838,Pyrolistical,28114,21,86,109,633,0,Weak,0.029199309
6385184,Roland,28111,9,108,103,6,0,Weak,0.006909748
121278,Laurent Etiemble,28109,5,59,81,25,0,Weak,0.0050958
430749,Dimitre Radoulov,28108,4,43,50,139,0,Weak,0.007492454
95353,Elzo Valugi,28106,17,97,115,238,0,Weak,0.016099708
34942,Chris,28104,26,132,227,371,0,Weak,0.025492268
3355,Staale,28102,23,69,86,42,0,Weak,0.009980212
26133,Keith Palmer Jr.,28102,16,74,107,256,0,Weak,0.015782736
31480,Gareth Davis,28097,12,77,107,558,0,Weak,0.024562906
634710,DotnetSparrow,28096,64,188,318,3683,1,Strong,0.142528144
480937,David Yaw,28094,5,65,95,5,0,Weak,0.004885975
1391249,Tiny,28079,113,352,612,2640,2,Average,0.130103425
321354,rciovati,28073,6,85,103,1384,2,Average,0.049590153
110976,coderex,28071,46,120,172,1300,2,Average,0.058084577
10698741,doğukan,28071,15,67,79,5,0,Weak,0.006818156
5606016,A_Di-Matteo,28070,9,104,131,154,0,Weak,0.012127077
6751634,Fei Han,28070,1,35,47,46,0,Weak,0.003621342
151084,Phil Sandler,28068,21,88,153,5,0,Weak,0.010193667
374198,Josh M.,28057,27,136,224,5,0,Weak,0.014084495
1530318,user1530318,28057,16,41,48,1350,2,Average,0.048617605
57997,sarsnake,28053,62,186,295,62,0,Weak,0.026313553
152786,smathy,28053,5,51,70,15,0,Weak,0.00436269
150967,gsharp,28047,26,94,137,7,0,Weak,0.011158453
446591,Brad Mace,28045,19,110,152,6,0,Weak,0.01022716
137794,Just M,28043,6,85,75,25,0,Weak,0.005741139
3233,Nick,28034,14,63,73,671,0,Weak,0.027568663
5811078,zipa,28029,6,46,62,6,0,Weak,0.004017844
156811,Havenard,28027,5,38,66,6,0,Weak,0.003707687
1554386,Alastair McCormack,28025,8,81,106,24,0,Weak,0.006731216
82,xyz,28017,30,107,126,5,0,Weak,0.012028806
1141370,Gruff Bunny,28016,10,75,61,10,0,Weak,0.00563944
1364288,danidiaz,28016,4,47,105,5,0,Weak,0.004479042
