user_id,DisplayName,Reputation,profile_views,up_votes_given_by_user,down_votes_given_by_user,CreationDate,LastAccessDate,gold_badges,silver_badges,bronze_badges,question_count,answer_count,comment_count,total_answer_score,accepted_answer_count,bounties_earned,bio_length,has_website,Location
1108032,Boris Strandjev,47101,6674,646,28,20-12-2011 14:26,11-02-2026 12:43,16,114,137,45,619,1309,4076,299,50,831,1,"Sofia, Bulgaria"
30946,jcollum,47099,4070,3768,117,23-10-2008 19:56,18-01-2026 23:27,64,212,355,454,302,1915,1221,124,,0,1,
41619,Adam Paynter,47096,5793,5092,112,28-11-2008 15:08,20-04-2024 18:02,33,153,168,74,225,669,3796,92,50,456,1,"Plano, TX"
86837,ennuikiller,47091,2679,442,20,03-04-2009 18:00,26-06-2023 15:18,15,115,137,57,928,285,3588,208,,1488,1,"New York, New York, United States"
1248175,gitaarik,47088,2211,2795,84,04-03-2012 14:12,14-02-2026 07:18,12,101,109,30,292,508,4299,74,,18,1,Haarlem
2144578,Barry Pollard,47085,3315,94,38,07-03-2013 14:06,13-02-2026 16:15,8,94,104,2,835,1002,3971,421,450,507,1,"Cork, Ireland"
11162165,nathancy,47078,15262,1470,26,06-03-2019 21:11,08-06-2022 17:59,15,138,154,12,627,774,3982,313,1650,359,1,"Hawaii, United States"
547331,Martin Morgan,47034,3909,1297,17,18-12-2010 23:24,14-02-2026 09:09,7,89,116,0,829,931,4042,404,250,0,1,
215568,Donnie,47021,1435,1007,91,20-11-2009 16:05,28-01-2026 15:22,10,67,88,9,500,713,4441,134,50,23,1,"Lynnwood, WA"
564353,Marc Audet,47015,2346,1029,268,05-01-2011 18:01,05-02-2026 21:08,11,69,86,2,1071,2246,3762,561,100,270,1,"Hamden, CT"
4332,Adrian Mouat,47006,2430,1691,29,02-09-2008 21:56,23-05-2025 14:25,17,115,106,9,359,886,3694,173,,483,1,United Kingdom
37843,Alan,47005,6259,1209,126,14-11-2008 23:51,26-08-2025 02:37,20,118,139,104,549,1050,3098,183,,119,1,"Bellevue, WA, USA"
5884955,prosti,47005,4172,1033,184,04-02-2016 19:10,14-10-2025 19:41,19,200,161,19,557,477,4408,58,75,510,1,Serbia
285289,shingara,47000,3073,758,85,03-03-2010 12:33,26-06-2024 10:34,12,102,106,15,799,569,3792,337,100,193,1,"Pau, France"
93884,Chowlett,46989,1393,508,39,21-04-2009 16:11,14-02-2026 23:46,21,119,153,114,483,831,3121,234,,209,1,"Wiltshire, United Kingdom"
2301450,vaultah,46983,19538,3307,11378,20-04-2013 06:14,18-11-2022 13:36,13,120,146,15,465,1615,4165,314,900,61,0,
872,Derek Park,46982,5825,238,10,09-08-2008 23:52,13-02-2020 21:27,16,61,77,3,131,102,10731,31,,25,1,"Seattle, WA"
57757,Unknown,46979,8973,223,20,22-01-2009 02:28,21-12-2010 21:05,29,143,184,65,285,408,3567,82,1050,0,1,
4985733,Martin Evans,46957,5790,2774,17,08-06-2015 09:46,13-02-2026 10:53,17,88,104,6,2025,2448,3184,964,50,231,1,"London, United Kingdom"
5314,Jay Bazuzi,46944,5528,803,124,09-09-2008 02:04,19-01-2026 00:17,17,117,173,74,315,417,3501,46,,53,1,"Bellevue, WA, United States"
1823494,Henk Mollema,46935,2276,1832,136,14-11-2012 11:08,13-02-2026 14:45,12,101,107,8,382,598,4278,213,75,968,1,Netherlands
3218114,Braj,46931,4162,1486,118,21-01-2014 07:18,19-08-2025 11:15,5,64,77,20,1947,5372,3539,783,75,0,1,India
1570534,Hanky Panky,46930,5893,2054,720,02-08-2012 06:36,14-09-2022 08:34,9,76,95,15,1408,4021,3593,662,100,383,1,Somewhere in this World
53686,E.J. Brennan,46923,3240,1586,915,10-01-2009 13:55,18-12-2025 13:03,8,95,120,56,1315,479,3499,514,475,791,1,New England
234053,Alexander Gessler,46917,2841,2002,125,17-12-2009 19:11,26-12-2024 18:34,7,87,124,1,727,352,4302,242,50,884,1,Munich
1124287,barry houdini,46914,7371,1032,28,31-12-2011 12:15,14-02-2026 13:21,8,68,84,0,1321,1540,3677,655,,58,1,England
507810,FoamyGuy,46907,5110,2061,192,15-11-2010 04:06,19-08-2025 01:14,19,132,160,87,1104,2118,3549,499,,208,1,
1200545,Justin Ko,46904,2985,1158,310,09-02-2012 20:00,29-01-2026 18:56,5,96,105,0,1260,1942,3333,879,200,363,1,"Kitchener, Canada"
3711162,Dan Guzman,46901,6410,615,108,05-06-2014 12:33,14-02-2026 20:56,3,52,77,1,1654,6357,3233,813,2275,415,1,United States
18706,mahemoff,46899,3183,2108,7,19-09-2008 10:01,03-05-2024 11:59,39,174,234,224,333,773,2816,104,,509,1,"London, United Kingdom"
1368381,Serge insas,46893,7054,1124,311,01-05-2012 18:43,13-02-2026 15:43,7,113,135,42,1507,2736,3349,820,150,1147,1,"Brussels, Belgium"
1180785,Dave,46879,2023,412,117,31-01-2012 16:18,26-02-2024 20:18,12,71,110,47,304,2158,3483,151,100,0,1,England
2199958,Viktor Kerkez,46876,2009,49,18,22-03-2013 15:57,29-08-2024 13:08,13,109,88,3,311,429,4332,227,125,0,1,"London, United Kingdom"
911930,Ilja,46865,3863,821,33,25-08-2011 11:20,17-10-2024 12:34,104,297,532,852,45,933,305,35,,0,1,🇪🇺 🇱🇻
9266,Jeremy,46858,3327,582,25,15-09-2008 18:14,13-01-2026 17:03,72,219,361,527,135,507,1393,30,,18,1,"Kelowna, Canada"
33690,Xaisoft,46853,2869,1116,18,03-11-2008 16:17,19-11-2013 21:01,88,290,448,670,88,2051,184,24,,0,1,
234039,Cheryl Simon,46852,3377,838,64,17-12-2009 18:56,02-03-2017 21:47,15,97,82,9,742,977,3888,347,200,0,1,
12744,Colin Pickard,46842,3670,2414,310,16-09-2008 15:31,13-02-2026 09:15,13,105,152,52,563,536,4062,191,950,235,1,"London, United Kingdom"
759019,Anirudh Ramanathan,46841,9648,12402,680,18-05-2011 10:41,26-10-2025 16:44,24,137,195,49,678,1682,4343,301,,152,1,"San Mateo, CA, USA"
253468,TWiStErRob,46838,4217,1279,343,24-10-2009 09:02,07-02-2026 16:51,29,183,282,59,307,1077,4196,87,1075,1285,1,"London, United Kingdom"
308315,iwasrobbed,46833,6862,4118,443,03-04-2010 13:55,23-01-2026 18:39,21,152,195,50,486,1026,4225,249,200,579,1,Montréal
180136,shamittomar,46822,4509,1180,24,28-09-2009 06:36,13-02-2026 07:03,12,77,81,4,424,293,4358,187,175,309,1,India
118437,glmxndr,46816,1627,580,13,06-06-2009 06:17,12-07-2023 09:23,31,97,118,67,73,167,4191,32,100,15,1,"Toulouse, France"
75501,Sam Liao,46811,1347,387,12,09-03-2009 06:21,05-12-2025 22:27,15,55,65,27,96,119,436,21,,41,1,Singapore
65295,Seth,46806,2242,1101,12,11-02-2009 21:15,11-02-2026 22:32,10,88,123,13,531,596,4278,144,,400,1,"Portland, Ore"
60724,STW,46802,2892,2964,243,30-01-2009 17:26,04-02-2026 21:18,17,111,170,92,521,825,3837,146,300,0,1,
1016716,Mr Lister,46800,10801,3625,731,27-10-2011 14:44,28-10-2025 15:36,15,119,156,61,1410,13157,3305,634,200,1131,1,"Europe, somewhere"
581205,maaartinus,46790,4950,1891,170,19-01-2011 09:53,09-07-2020 14:25,40,177,345,377,837,3701,2943,305,250,0,1,
170224,Ivo Wetzel,46785,14163,570,86,08-09-2009 14:34,19-02-2020 21:39,17,102,112,17,410,580,4104,189,950,0,1,"Mayence, Germany"
404623,rink.attendant.6,46776,6228,4689,1502,17-05-2010 14:33,14-02-2026 16:56,64,111,161,135,358,749,1241,158,,1623,1,"Ottawa, ON, Canada"
642626,Bryan Chen,46766,3470,1031,362,03-03-2011 08:25,02-07-2025 04:10,19,120,149,54,526,2428,3207,291,200,0,1,"Auckland, New Zealand"
233,Ray,46765,2034,1728,187,03-08-2008 20:19,19-11-2025 02:42,30,128,170,59,309,488,3673,120,,0,1,"Auckland, New Zealand"
623518,Chris,46764,2581,4229,53,18-02-2011 17:16,29-01-2026 21:20,17,140,160,14,273,609,4251,138,250,259,1,United Kingdom
196921,Hristo,46757,4202,3523,30,26-10-2009 21:41,10-07-2025 23:28,68,169,235,161,189,976,1293,73,,160,1,United States
386152,jbabey,46757,2283,861,132,08-07-2010 01:29,16-12-2025 17:16,12,73,94,26,908,2134,4093,287,,32,1,Connecticut USA
10673,Marcus S. Zarra,46756,8378,724,128,16-09-2008 00:51,20-01-2026 21:58,9,106,186,8,995,1155,3486,564,550,281,1,NorCal
1730674,askewchan,46741,2586,2822,139,24-05-2011 16:52,09-09-2021 21:16,18,125,135,15,429,1412,4071,235,125,57,1,"Connecticut, USA"
406691,Pavel Stehule,46739,3463,195,38,30-07-2010 12:15,12-02-2026 06:11,6,104,103,2,976,892,3890,448,750,65,1,Czech Republic
661872,Lawrence Cherone,46734,12556,1402,5222,16-03-2011 05:16,10-02-2026 20:38,7,66,107,5,1756,10017,3459,820,,0,1,United Kingdom
996431,Nate Pet,46722,1965,56,6,15-10-2011 02:40,13-04-2023 16:35,127,276,422,733,2,451,-1,1,,0,1,
103842,Kaleb Pederson,46719,3394,2577,7,08-05-2009 21:27,03-02-2026 23:47,21,106,148,53,373,430,3855,170,,44,1,"Provo, UT"
709635,plus-,46703,984,1014,20,15-04-2011 10:21,18-01-2024 08:13,16,63,74,63,60,183,2723,33,125,0,1,"Aix-en-Provence, France"
64334,Ronnie Overby,46700,4523,1112,36,09-02-2009 21:08,09-02-2026 16:50,75,275,350,306,189,638,1607,42,,0,1,"Lexington, NC, United States"
7050130,Mark Adelsberger,46695,1887,282,691,20-10-2016 20:40,12-03-2021 17:56,4,42,60,0,1310,1681,3790,533,,,0,
7510657,Ashh,46629,4988,1765,95,03-02-2017 10:09,31-01-2026 16:24,16,112,137,46,1049,2916,3326,808,,149,1,India
3000206,Carcigenicate,46622,12184,1202,9605,16-11-2013 20:05,14-02-2026 23:22,12,81,134,166,1301,12171,3069,624,50,419,1,
52201,cjk,46615,3879,1747,109,06-01-2009 21:31,10-11-2025 13:44,9,84,113,35,1057,908,4002,246,,42,1,"Birmingham, United Kingdom"
1395941,Anoop Vaidya,46611,12766,1238,159,15-05-2012 10:55,12-01-2026 13:36,15,115,144,107,1438,3722,3358,565,,251,1,"Bangalore, India"
268733,dontWatchMyProfile,46600,5549,614,18,08-02-2010 15:01,08-01-2012 23:45,50,182,264,434,9,268,14,3,,294,0,
1967396,Floris,46591,5876,1642,156,10-01-2013 16:23,22-01-2026 20:57,7,74,128,10,1589,5077,3690,631,75,544,1,New England (USA)
31563,Joe Daley,46578,818,249,2,26-10-2008 08:27,12-02-2026 21:46,16,68,65,25,81,100,3179,43,,0,1,"Newcastle, Australia"
36680,MikeN,46567,1580,2698,98,11-11-2008 19:51,09-02-2026 19:47,52,156,233,234,27,118,289,11,,0,1,United States
5176071,D-Shih,46544,4713,1041,1632,31-07-2015 02:24,14-02-2026 09:55,6,38,56,2,1917,2810,3064,1010,100,495,1,Taiwan
117642,Thierry Lam,46534,1148,133,0,04-06-2009 20:46,14-05-2025 18:16,43,122,147,142,133,168,642,44,100,211,1,"Toronto, Canada"
3795379,akardon,46526,1386,160,7,01-07-2014 20:32,14-01-2026 23:29,5,36,43,8,104,104,4556,33,,220,1,"Sydney, New South Wales, Australia"
202375,Saurabh Gokhale,46524,5660,2478,25,04-11-2009 06:19,23-03-2022 12:06,35,139,163,98,501,386,2085,154,150,0,1,"Great Red Spot, Jupiter"
6152891,enet,46515,5282,503,325,03-04-2016 18:19,24-11-2022 21:33,6,105,129,19,773,1274,3563,592,750,40,1,
305189,Pierre de LESPINAY,46508,9213,4102,22,30-03-2010 14:21,14-02-2026 06:56,62,222,318,349,255,997,1253,86,,185,1,"Paris, France"
23659,Mike Two,46491,1675,3087,10,30-09-2008 03:29,04-04-2023 20:19,9,84,97,12,225,317,4418,83,300,38,1,"Chicago, IL"
1034737,PermGenError,46486,4563,2484,689,08-11-2011 00:37,06-08-2013 13:35,8,90,107,11,1017,1012,4140,318,,614,1,
825757,L84,46474,3539,3501,24,02-07-2011 04:22,12-11-2025 19:34,60,183,260,328,113,639,2570,60,,38,1,
3887516,Amit,46457,4500,638,916,29-07-2014 11:37,15-09-2022 18:19,9,84,114,8,1122,3441,3774,496,375,0,1,
18914,Dave Sherohman,46445,2098,7759,179,19-09-2008 14:42,14-02-2026 09:33,14,67,104,4,687,877,3360,189,,84,1,"Lund, Sweden"
257786,mnemosyn,46440,2521,580,62,24-01-2010 12:06,13-10-2025 10:52,6,81,84,6,534,736,4078,302,475,637,1,"Riyadh, Saudi-Arabia"
11178549,Theodor Zoulias,46427,6523,13133,4349,10-03-2019 07:05,15-02-2026 00:32,8,113,156,111,1927,10441,3540,676,850,684,1,"Athens, Greece"
369434,MrWhite,46421,4581,5083,212,17-06-2010 14:50,12-02-2026 17:46,9,67,90,6,2243,7165,2632,1254,800,4337,1,
129655,Platinum Azure,46393,3341,1050,100,26-06-2009 20:52,09-05-2020 02:57,13,112,137,17,657,1604,4158,189,,263,0,United States
303513,Silver Light,46370,1230,1165,3,19-02-2010 12:09,16-06-2025 08:28,36,126,165,110,227,212,1429,79,,121,0,"Riga, Republic of Latvia"
79439,thecoop,46364,2267,743,66,18-03-2009 11:04,05-06-2025 09:37,20,135,193,140,457,586,3472,146,,0,1,"Cambridge, United Kingdom"
1343161,Keppil,46347,2907,2175,1376,19-04-2012 06:18,12-12-2025 10:42,9,101,121,5,798,1818,4007,407,,87,1,"Gothenburg, Sweden"
108359,Brian McKenna,46338,1527,1529,46,17-05-2009 09:48,13-02-2026 21:23,6,64,60,2,106,83,4475,76,100,0,1,"Tasmania, Australia"
47961,Eugene Mayevski 'Callback,46328,17318,3055,2699,20-12-2008 08:24,14-02-2026 19:15,8,76,125,29,1541,2484,3944,551,500,896,1,Earth
336920,B Seven,46326,2206,9766,10,10-05-2010 02:34,22-05-2025 17:38,73,258,405,580,381,1102,1251,119,,494,1,
946312,Saket,46295,1102,49,15,15-09-2011 08:14,30-04-2015 11:22,13,65,80,72,186,226,4071,49,,28,1,India
1831717,stephen mallette,46281,3651,774,17,17-11-2012 10:41,29-01-2026 23:03,5,70,137,0,1332,1476,3242,886,250,33,1,Virginia
73794,Even Mien,46278,1622,6573,8,17-09-2008 14:43,26-12-2025 17:37,44,119,120,57,101,108,1551,19,200,71,1,"Atlanta, GA"
1315444,fubo,46263,4421,2359,846,05-04-2012 13:46,02-02-2026 08:40,20,109,139,60,904,1186,3381,386,400,158,1,
51170,Matt Davis,46258,3229,2143,12,03-01-2009 16:00,13-02-2026 18:31,17,97,129,28,419,523,4181,147,,0,1,"Madison, AL"
99692,Kevin Reid,46250,6311,1551,292,02-05-2009 00:48,13-02-2026 05:46,14,101,128,18,970,722,3424,611,200,332,1,United States
2023316,Wosi,46235,1106,1562,171,29-01-2013 21:47,13-02-2026 19:37,17,82,88,13,227,228,4238,107,50,147,1,Germany
612462,Adrian Frühwirth,46206,1914,2189,782,11-02-2011 03:19,28-05-2024 15:27,10,64,71,3,340,794,4374,142,25,86,1,Sweden;Austria
743214,Christian Rau,46196,9824,10182,1322,07-05-2011 16:28,11-02-2026 17:57,11,116,193,18,771,4015,3690,408,725,354,1,"Chemnitz, Germany"
10149510,Brian Adams,46190,2899,1202,12,28-07-2018 20:41,09-02-2026 20:11,12,123,115,4,547,512,3588,369,2025,2989,1,"New York, NY, USA"
68571,VansFannel,46179,4866,1851,43,19-02-2009 19:03,13-02-2026 10:19,120,384,658,1164,102,1752,538,72,,57,1,"Barcelona, Spain"
140827,erjiang,46167,1469,582,151,19-07-2009 00:07,29-05-2023 01:42,10,68,105,54,187,257,3871,64,100,11,0,Indiana
268074,Petah,46166,2972,1329,322,07-02-2010 09:07,12-02-2026 04:23,30,163,217,142,577,1106,3334,215,925,39,1,"Hamilton, New Zealand"
2648077,Alireza Fattahi,46122,2078,3801,7,03-08-2013 07:06,14-02-2026 11:31,18,135,189,232,351,580,4106,49,,26,1,Tehran
449906,Jakub Konecki,46118,4516,1317,64,16-09-2010 19:10,06-02-2026 16:23,8,92,128,20,1185,840,3139,356,50,33,1,"London, United Kingdom"
360705,stinkycheeseman,46117,761,1552,1,07-06-2010 18:17,04-09-2020 05:38,7,32,49,35,19,40,77,7,,23,1,Earth
842,epatel,46111,3197,2010,28,09-08-2008 10:29,25-01-2026 08:49,17,113,145,10,508,332,4299,153,50,371,1,Sweden
2614364,Bertrand Martel,46093,6208,7628,448,24-07-2013 11:22,08-09-2025 14:54,17,156,170,5,985,767,3451,636,1675,48,1,France
232417,dan,46090,806,207,0,15-12-2009 20:21,04-09-2023 17:06,52,166,265,343,24,239,87,8,,0,1,
2823719,Booboo,46088,3218,243,308,27-09-2013 13:53,14-02-2026 23:04,4,46,75,20,2107,4207,2419,978,6450,0,1,
454780,trusktr,46081,4628,1563,253,22-09-2010 07:44,08-02-2026 23:27,58,215,289,347,228,2092,1734,48,,405,1,"Oakland, CA, USA"
1677912,Mogsdad,46069,11749,1118,2547,17-09-2012 14:40,13-02-2026 19:52,21,167,291,18,1026,1995,3676,500,450,1036,1,
377953,taskinoor,46067,5227,6498,915,28-06-2010 10:52,01-02-2026 08:11,13,118,143,11,725,864,3985,328,,548,1,Singapore
879420,James Johnson,46063,4089,865,79,04-08-2011 20:30,20-07-2025 17:22,8,75,111,5,1661,2086,3699,522,50,99,1,"Dallas, TX"
63235,George2,46049,3549,1131,0,06-02-2009 08:35,01-11-2012 01:43,116,324,467,564,0,2380,,0,,0,1,
653643,garnaat,46044,1601,339,3,10-03-2011 13:47,10-03-2025 20:55,8,129,105,1,428,444,4118,255,250,0,1,
50122,Rob Keniger,46028,2994,1474,122,30-12-2008 09:51,09-02-2026 12:51,6,107,134,13,678,861,3838,392,875,193,1,"Brisbane, Australia"
107783,Luke Puplett,46025,3452,1178,39,15-05-2009 15:52,11-11-2025 18:42,55,205,291,370,395,840,2042,154,,195,1,"Crowborough, United Kingdom"
126855,Bill,46013,1152,1649,358,22-06-2009 11:07,09-02-2026 12:27,25,128,220,211,104,567,1133,31,50,0,1,"Princeton, NJ"
54929,ahmet alp balkan,46010,9700,1517,261,14-01-2009 09:02,06-11-2025 23:25,43,153,226,145,401,915,2394,152,25,478,1,"Seattle, WA, United States"
2686899,Kenton Varda,46004,18453,38,9,15-08-2013 17:54,09-02-2026 16:43,10,134,116,0,527,527,4005,337,500,973,1,"Palo Alto, CA"
731963,Yugal Jindle,45996,4062,1235,194,30-04-2011 01:34,14-02-2026 18:09,43,136,201,166,76,625,2409,35,,357,1,Delhi
3204551,Deduplicator,45989,14628,2061,10420,16-01-2014 22:40,12-02-2026 21:47,7,75,125,5,1256,7167,3847,433,,0,1,
1212392,TopChef,45981,913,15,0,07-07-2010 22:35,28-06-2012 01:57,10,31,28,61,0,55,,0,,,0,
833622,Sherif elKhatib,45962,3994,59,54,07-07-2011 13:33,26-01-2026 19:47,16,91,107,23,570,1263,3722,254,3775,387,1,Lebanon
18154,Fabian Steeg,45952,2748,1643,63,18-09-2008 19:27,21-01-2022 13:11,7,88,113,6,395,177,4286,93,,387,1,"Cologne, Germany"
297323,Fredrik Pihl,45950,3399,1430,25,19-03-2010 11:54,14-05-2023 14:50,7,89,133,9,894,1721,4068,252,,41,1,"Malmö, Sweden"
7872,Rob,45933,3883,3000,1176,15-09-2008 14:35,12-02-2026 20:46,24,126,155,24,702,938,3613,300,450,278,1,"Basingstoke, United Kingdom"
239168,Eran Medan,45925,3316,4007,82,27-12-2009 13:28,27-01-2026 14:49,61,189,283,235,225,649,1299,75,200,38,1,United States
69684,MicTech,45923,2112,220,1,22-02-2009 22:01,20-01-2025 17:51,15,65,79,43,219,106,874,56,,158,1,Solar System
425964,Justin,45920,1547,404,12,20-08-2010 03:20,25-09-2024 22:01,84,215,313,362,42,370,203,1,,0,1,Nashville
62118,Cato Johnston,45919,2228,48,4,15-01-2009 03:33,16-03-2023 03:42,10,42,43,29,10,9,14,3,,0,1,New Zealand
592323,leemes,45915,3080,3290,354,27-01-2011 14:18,10-02-2026 14:25,22,146,189,98,504,2775,2967,257,25,0,1,Germany
14316,pdeva,45911,1188,494,40,16-09-2008 23:09,14-02-2026 16:26,48,144,182,173,33,237,216,8,,0,0,
28258,CesarB,45905,2313,1162,0,15-10-2008 14:09,06-03-2025 03:38,7,68,87,6,215,173,4453,65,,0,1,"Rio De Janeiro, Brazil"
1312208,Tanmoy,45892,804,984,4,19-09-2008 15:18,20-05-2025 18:44,17,49,55,48,25,87,55,9,,387,1,USA
2761509,VB_,45892,3247,4832,60,30-03-2013 21:23,14-02-2024 22:26,45,162,316,552,35,1349,43,13,,0,1,"Kyiv, Ukraine"
5574889,Neetika,45866,727,0,0,18-11-2015 04:06,04-08-2022 18:52,2,14,7,2,5,7,4558,1,,0,1,
735997,DiegoP.,45865,1057,37,2,03-05-2011 11:01,11-04-2012 17:07,34,91,112,159,0,172,,0,,,0,
1023390,Walter,45852,3798,2661,648,01-11-2011 09:31,16-10-2025 08:10,23,121,208,193,747,2699,2314,202,50,72,1,
1011724,Dan,45822,5434,5308,464,24-10-2011 21:37,12-02-2026 12:02,20,98,170,115,1414,5887,3199,766,200,139,1,"London, United Kingdom"
98048,Jason Harwig,45811,778,79,8,29-04-2009 22:24,21-12-2025 14:30,5,46,44,3,124,69,4658,52,50,568,1,"Milwaukee, WI"
1322401,Steven Rumbalski,45810,7035,4342,815,01-07-2010 19:13,10-02-2026 23:14,10,96,125,6,797,4073,4065,355,,0,1,"Columbus, OH, USA"
9401096,Zeitounator,45793,4842,2079,2311,23-02-2018 10:41,14-02-2026 08:23,7,64,77,3,1200,4310,3438,721,400,133,1,"Montpellier, France"
101811,PatrikAkerstrand,45776,2956,1175,15,05-05-2009 19:59,12-02-2026 09:09,12,82,94,11,421,243,4236,129,,519,1,"Uppsala, Sweden"
150939,jamesmhaley,45769,1534,374,28,05-08-2009 10:36,15-10-2025 07:00,11,38,51,32,15,54,21,6,,525,1,"London, United Kingdom"
185722,Alexander Pogrebnyak,45766,2811,2677,56,07-10-2009 15:36,09-02-2026 23:50,10,111,124,20,668,690,3931,184,,0,1,United States
852,Matt Price,45763,1070,77,6,09-08-2008 15:15,09-10-2024 15:55,9,41,44,11,71,47,3859,10,,0,1,United States
548165,catavaran,45735,2358,24,6,20-12-2010 03:19,19-03-2021 15:06,8,105,89,0,952,630,3576,645,50,43,1,"Khabarovsk, Russia"
492364,thejh,45726,2868,1081,87,30-10-2010 19:42,10-10-2025 15:57,18,100,109,47,610,948,3626,218,100,0,1,Germany
2437514,Rick,45719,4523,1907,100,30-05-2013 16:51,11-02-2026 21:02,17,82,123,117,285,1127,1544,67,350,22,1,"Dayton, OH, United States"
492694,Eric Lafortune,45716,6184,2,2,31-10-2010 10:57,18-06-2020 22:29,9,117,106,0,542,155,4025,285,850,274,1,
385652,duhhunjonn,45705,1112,0,0,07-07-2010 14:47,12-07-2010 20:13,11,30,15,7,0,1,,0,,,0,
8701,Eclipse,45701,3451,3028,175,15-09-2008 16:37,10-02-2026 16:37,20,117,172,19,426,465,4637,102,,0,0,Canada
3956070,José Pereda,45691,7360,605,11,19-08-2014 11:10,14-02-2026 22:26,8,110,142,1,797,3498,3531,623,750,0,1,Spain
438329,Peter Rincker,45677,1331,5007,19,02-09-2010 19:32,13-02-2026 14:54,9,79,114,0,663,1173,4118,282,25,0,0,
2327517,derhass,45672,3756,3165,577,27-04-2013 18:28,12-10-2025 22:13,4,71,92,0,1140,2888,3231,799,1300,45,1,"Chemnitz, Germany"
645186,Shef,45669,3287,1378,276,04-03-2011 17:41,20-12-2025 12:56,15,82,91,4,624,1443,4054,288,,126,1,Albania
459,dlamblin,45667,3627,1309,150,05-08-2008 21:54,22-01-2026 16:16,22,105,144,88,505,680,2393,112,325,85,1,United States
1385845,Chad Grant,45662,3016,330,138,22-04-2009 12:09,20-01-2026 21:45,10,67,80,6,305,363,4119,74,500,19,1,"Eugene, OR, USA"
5625547,0stone0,45661,4090,347,10249,01-12-2015 12:16,14-02-2026 22:50,6,54,82,17,1773,3908,2842,907,1975,363,1,
448296,davin,45655,1568,254,7,15-09-2010 10:47,25-01-2015 20:01,9,81,78,8,429,922,4138,218,100,90,1,Israel
951757,billz,45640,2385,1406,178,18-09-2011 23:46,16-12-2025 07:37,9,87,104,6,877,1476,3955,402,,205,1,"Sydney, Australia"
498256,BMW,45639,6065,529,212,05-11-2010 11:36,14-01-2024 22:44,13,105,124,16,1044,1599,3962,291,200,0,1,
218978,irreputable,45631,5050,416,25,25-11-2009 22:11,11-03-2013 19:37,9,70,94,5,966,879,3782,181,100,0,1,
49658,Mike Weller,45618,3354,544,298,28-12-2008 22:37,26-08-2025 15:37,15,135,154,18,609,792,3781,291,300,0,1,United Kingdom
1206051,treecoder,45611,889,1462,4,15-07-2011 10:02,03-01-2026 20:14,23,71,96,94,45,161,1728,16,,0,1,
61,Bernard,45611,2292,1315,227,01-08-2008 14:21,15-09-2024 09:04,18,57,70,24,90,98,344,17,,43,1,"Auckland, New Zealand"
2252113,Hitesh Sahu,45601,3429,1593,49,06-04-2013 11:54,07-02-2026 19:22,18,217,160,17,651,216,4088,64,675,978,1,"Munich, Germany"
346561,Jesse Webb,45601,3495,3423,69,20-05-2010 21:24,30-05-2024 16:18,32,110,146,38,219,745,2114,55,100,272,1,"Saskatoon, Canada"
205270,ceth,45595,2489,846,50,06-11-2009 21:48,29-10-2024 08:10,63,191,300,556,417,760,1292,117,,383,1,
5821,Pēteris Caune,45581,1696,628,17,11-09-2008 13:22,05-02-2026 10:34,6,64,84,25,153,152,4439,50,150,171,1,"Valmiera, Latvia"
101,Peter Burns,45581,2327,574,61,01-08-2008 20:47,11-06-2025 02:23,8,41,56,12,96,132,4204,41,,211,1,"San Francisco, CA"
1029225,MH.,45571,2421,33,6,04-11-2011 07:17,29-04-2025 14:16,10,108,118,3,555,1275,3822,342,1450,0,1,"Auckland, New Zealand"
143476,hatmatrix,45560,1305,2416,12,23-07-2009 07:11,05-02-2026 00:06,50,147,239,239,76,463,906,26,100,,0,
27020,Marc Novakowski,45556,2542,1060,12,11-10-2008 05:50,07-09-2022 06:10,11,62,63,6,427,270,4141,175,150,0,1,Canada
37815,Bryan Watts,45545,2469,1222,41,14-11-2008 21:49,19-12-2024 17:34,16,87,89,8,372,400,3643,142,,64,1,"Fairfax, VA"
1880431,meda,45539,4788,767,365,05-12-2012 20:51,11-02-2026 20:55,14,97,123,53,1891,3129,3068,783,175,10,1,"New York, United States"
149008,nacho4d,45538,1997,1100,26,01-08-2009 16:17,10-02-2026 15:15,47,165,246,247,319,744,1478,133,50,318,1,Japan
79566,bta,45515,2875,889,33,18-03-2009 15:56,23-01-2026 03:50,7,73,101,4,874,892,3975,237,1050,202,1,"Houston, TX, United States"
